taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey
2475483	Chloroceryle aenea (Pallas, 1764)	2475483	Chloroceryle aenea (Pallas, 1764)	15094	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Coraciiformes	1447	Alcedinidae	2984	Chloroceryle	2475481	Chloroceryle aenea	2475483
2476159	Pterophanes cyanopterus (Fraser, 1840)	2476159	Pterophanes cyanopterus (Fraser, 1840)	5207	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Pterophanes	2476158	Pterophanes cyanopterus	2476159
2478792	Stactolaema olivacea (Shelley, 1880)	2478792	Stactolaema olivacea (Shelley, 1880)	607	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Stactolaema	2478791	Stactolaema olivacea	2478792
2480679	Spizaetus ornatus (Daudin, 1800)	2480679	Spizaetus ornatus (Daudin, 1800)	9030	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Spizaetus	2480669	Spizaetus ornatus	2480679
2481783	Numenius borealis (J.R.Forster, 1772)	2481783	Numenius borealis (J.R.Forster, 1772)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Numenius	7875964	Numenius borealis	2481783
2483015	Hemitriccus minor (E.Snethlage, 1907)	2483015	Hemitriccus minor (E.Snethlage, 1907)	1400	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Hemitriccus	2482972	Hemitriccus minor	2483015
2484842	Prionops caniceps (Bonaparte, 1850)	2484842	Prionops caniceps (Bonaparte, 1850)	642	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Prionopidae	4846052	Prionops	2484836	Prionops caniceps	2484842
2484852	Telophorus bocagei (Reichenow, 1894)	5845132	Chlorophoneus bocagei (Reichenow, 1894)	847	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Malaconotidae	5250	Chlorophoneus	4846000	Chlorophoneus bocagei	5845132
2487144	Anthochaera carunculata (Shaw, 1790)	2487144	Anthochaera carunculata (Shaw, 1790)	204321	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Anthochaera	2487140	Anthochaera carunculata	2487144
2487282	Myzomela cardinalis (Gmelin, 1788)	2487282	Myzomela cardinalis (Gmelin, 1788)	537	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Myzomela	2487237	Myzomela cardinalis	2487282
2488285	Lanio fulvus (Boddaert, 1783)	2488285	Lanio fulvus (Boddaert, 1783)	1348	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Lanio	2488279	Lanio fulvus	2488285
2489037	Aplonis striata (Gmelin, 1788)	2489037	Aplonis striata (Gmelin, 1788)	328	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Aplonis	2489019	Aplonis striata	2489037
2490275	Anthus petrosus (Montagu, 1798)	2490275	Anthus petrosus (Montagu, 1798)	19582	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Motacillidae	5257	Anthus	2490241	Anthus petrosus	2490275
2490554	Myrmothera campanisona (Hermann, 1783)	2490554	Myrmothera campanisona (Hermann, 1783)	3806	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Grallariidae	6101110	Myrmothera	2490553	Myrmothera campanisona	2490554
2490714	Turdus Linnaeus, 1758	2490714	Turdus Linnaeus, 1758	471	GENUS	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Turdus	2490714		
2491399	Atlapetes albofrenatus (Boissonneau, 1840)	2491399	Atlapetes albofrenatus (Boissonneau, 1840)	1467	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Atlapetes	2491388	Atlapetes albofrenatus	2491399
2491912	Torreornis inexpectata Barbour & J.L.Peters, 1927	2491912	Torreornis inexpectata Barbour & J.L.Peters, 1927	1393	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Torreornis	2491911	Torreornis inexpectata	2491912
2491993	Melanospiza richardsoni (Cory, 1886)	2491993	Melanospiza richardsoni (Cory, 1886)	421	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Melanospiza	2491992	Melanospiza richardsoni	2491993
2492857	Lanius sphenocercus Cabanis, 1873	2492857	Lanius sphenocercus Cabanis, 1873	1164	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius sphenocercus	2492857
2497143	Batrachostomus poliolophus Hartert, 1892	2497143	Batrachostomus poliolophus Hartert, 1892	138	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Podargidae	9337	Batrachostomus	2497124	Batrachostomus poliolophus	2497143
5229893	Icterus gularis (Wagler, 1829)	5229893	Icterus gularis (Wagler, 1829)	78413	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Icterus	2484282	Icterus gularis	5229893
5230452	Pomarea mendozae (Hartlaub, 1854)	5230452	Pomarea mendozae (Hartlaub, 1854)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Monarchidae	5256	Pomarea	2486732	Pomarea mendozae	5230452
5231470	Campylorhynchus albobrunneus (Lawrence, 1862)	5231470	Campylorhynchus albobrunneus (Lawrence, 1862)	2246	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Campylorhynchus	2493929	Campylorhynchus albobrunneus	5231470
5739284	Porphyrio poliocephalus (Latham, 1801)	6176735	Porphyrio porphyrio poliocephalus (Latham, 1802)	68258	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porphyrio	3242186	Porphyrio porphyrio	2474416
5846364	Microxenops milleri Chapman, 1914	5230219	Xenops milleri (Chapman, 1914)	660	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xenops	2485652	Xenops milleri	5230219
6092830	Spinus spinus (Linnaeus, 1758)	6092830	Spinus spinus (Linnaeus, 1758)	64531	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus spinus	6092830
7341267	Alcippe grotei Delacour, 1936	7341267	Alcippe grotei Delacour, 1936	350	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pellorneidae	6100896	Alcippe	2493255	Alcippe grotei	7341267
7522803	Psilopogon rubricapillus	7522803	Psilopogon rubricapillus	885	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Psilopogon	2478743	Psilopogon rubricapillus	7522803
7811145	Myiothlypis nigrocristata (Lafresnaye, 1840)	7811145	Myiothlypis nigrocristata (Lafresnaye, 1840)	12091	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myiothlypis	7341612	Myiothlypis nigrocristata	7811145
2475012	Turnix ocellatus (Scopoli, 1786)	2475012	Turnix ocellatus (Scopoli, 1786)	149	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Turnicidae	9357	Turnix	2474964	Turnix ocellatus	2475012
2476466	Amazilia lactea (Lesson, 1832)	2476466	Amazilia lactea (Lesson, 1832)	7416	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Amazilia	2476407	Amazilia lactea	2476466
2476499	Amazilia castaneiventris (Gould, 1856)	2476499	Amazilia castaneiventris (Gould, 1856)	246	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Amazilia	2476407	Amazilia castaneiventris	2476499
2477008	Lophornis gouldii (Lesson, 1832)	2477008	Lophornis gouldii (Lesson, 1832)	71	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Lophornis	2476999	Lophornis gouldii	2477008
2477469	Nothocercus nigrocapillus (G.R.Gray, 1867)	2477469	Nothocercus nigrocapillus (G.R.Gray, 1867)	680	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Tinamiformes	726	Tinamidae	9353	Nothocercus	2477468	Nothocercus nigrocapillus	2477469
2478928	Pogoniulus pusillus (Dumont, 1816)	2478928	Pogoniulus pusillus (Dumont, 1816)	3585	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Ramphastidae	9343	Pogoniulus	2478906	Pogoniulus pusillus	2478928
2479604	Amazona collaria (Linnaeus, 1758)	2479604	Amazona collaria (Linnaeus, 1758)	976	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Amazona	2479603	Amazona collaria	2479604
2479975	Poicephalus flavifrons (Ruppell, 1845)	2479975	Poicephalus flavifrons (Ruppell, 1845)	252	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Poicephalus	2479946	Poicephalus flavifrons	2479975
2480754	Glareola ocularis J.Verreaux, 1833	2480754	Glareola ocularis J.Verreaux, 1833	449	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Glareolidae	5245	Glareola	2480753	Glareola ocularis	2480754
2482534	Eulacestoma nigropectus De Vis, 1894	2482534	Eulacestoma nigropectus De Vis, 1894	209	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Neosittidae	9323	Eulacestoma	2482533	Eulacestoma nigropectus	2482534
2483511	Camptostoma obsoletum (Temminck, 1824)	2483511	Camptostoma obsoletum (Temminck, 1824)	58620	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Tyrannidae	5291	Camptostoma	2483506	Camptostoma obsoletum	2483511
2484109	Gymnomystax mexicanus (Linnaeus, 1766)	2484109	Gymnomystax mexicanus (Linnaeus, 1766)	9100	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Gymnomystax	2484108	Gymnomystax mexicanus	2484109
2486877	Ramsayornis modestus (G.R.Gray, 1858)	2486877	Ramsayornis modestus (G.R.Gray, 1858)	8954	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Ramsayornis	2486876	Ramsayornis modestus	2486877
2487112	Ptiloprora perstriata (De Vis, 1898)	2487112	Ptiloprora perstriata (De Vis, 1898)	546	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Ptiloprora	2487111	Ptiloprora perstriata	2487112
2487446	Vireo gilvus (Vieillot, 1808)	2487446	Vireo gilvus (Vieillot, 1808)	1185899	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vireonidae	9358	Vireo	2487406	Vireo gilvus	2487446
2488493	Piranga leucoptera Trudeau, 1840	2488493	Piranga leucoptera Trudeau, 1840	12670	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cardinalidae	9285	Piranga	2488483	Piranga leucoptera	2488493
2489008	Acridotheres grandis Moore, 1858	2489008	Acridotheres grandis Moore, 1858	16917	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Sturnidae	9350	Acridotheres	2489003	Acridotheres grandis	2489008
2489599	Microligea palustris (Cory, 1884)	2489599	Microligea palustris (Cory, 1884)	913	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Microligea	2489598	Microligea palustris	2489599
2490182	Myrmotherula sclateri E.Snethlage, 1912	2490182	Myrmotherula sclateri E.Snethlage, 1912	1753	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thamnophilidae	5286	Myrmotherula	2490167	Myrmotherula sclateri	2490182
2492406	Cercomela dubia (Blundell & Lovat, 1899)	6100846	Oenanthe dubia (Blundell & Lovat, 1899)	83	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe dubia	6100846
2493550	Locustella lanceolata (Temminck, 1840)	2493550	Locustella lanceolata (Temminck, 1840)	1812	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Locustellidae	6100825	Locustella	2493547	Locustella lanceolata	2493550
2494061	Ploceus baglafecht (Daudin, 1802)	2494061	Ploceus baglafecht (Daudin, 1802)	12402	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Ploceidae	9336	Ploceus	2494008	Ploceus baglafecht	2494061
2495113	Vanga curvirostris (Linnaeus, 1766)	2495113	Vanga curvirostris (Linnaeus, 1766)	895	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vangidae	5294	Vanga	2495112	Vanga curvirostris	2495113
2495115	Falculea palliata I.Geoffroy Saint-Hilaire, 1836	2495115	Falculea palliata I.Geoffroy Saint-Hilaire, 1836	737	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Vangidae	5294	Falculea	2495114	Falculea palliata	2495115
2497824	Ninox meeki Rothschild & Hartert, 1914	2497824	Ninox meeki Rothschild & Hartert, 1914	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Ninox	2497780	Ninox meeki	2497824
5228629	Chaetura meridionalis Hellmayr, 1907	5228629	Chaetura meridionalis Hellmayr, 1907	12424	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Chaetura	2477150	Chaetura meridionalis	5228629
5230123	Xiphorhynchus triangularis (Lafresnaye, 1842)	5230123	Xiphorhynchus triangularis (Lafresnaye, 1842)	4755	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Xiphorhynchus	2485513	Xiphorhynchus triangularis	5230123
5739315	Phoenicurus ochruros (S.G.Gmelin, 1774)	5739315	Phoenicurus ochruros (S.G.Gmelin, 1774)	178286	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Phoenicurus	5429347	Phoenicurus ochruros	5739315
5788680	Cisticola cherina (A.Smith, 1843)	5788680	Cisticola cherina (A.Smith, 1843)	1722	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Cisticola	2492786	Cisticola cherina	5788680
5788824	Mirafra affinis Blyth, 1845	5788824	Mirafra affinis Blyth, 1845	17538	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Alaudidae	7211	Mirafra	2490574	Mirafra affinis	5788824
5844449	Aquila fasciata Vieillot, 1822	5844449	Aquila fasciata Vieillot, 1822	13497	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Aquila	2480498	Aquila fasciata	5844449
5846402	Petrochelidon spilodera (Sundevall, 1850)	5846402	Petrochelidon spilodera (Sundevall, 1850)	1222	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Petrochelidon	2489165	Petrochelidon spilodera	5846402
6088788	Xanthomixis tenebrosa (Stresemann, 1925)	6088788	Xanthomixis tenebrosa (Stresemann, 1925)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Bernieridae	6101071	Xanthomixis	3241700	Xanthomixis tenebrosa	6088788
6100884	Geokichla camaronensis (Sharpe, 1905)	6100884	Geokichla camaronensis (Sharpe, 1905)	14	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Turdidae	5290	Geokichla	8017997	Geokichla camaronensis	6100884
7340540	Cinnyris lotenius (Linnaeus, 1766)	7340540	Cinnyris lotenius (Linnaeus, 1766)	28007	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Nectariniidae	5259	Cinnyris	6087249	Cinnyris lotenius	7340540
7340620	Artisornis moreaui (W.L.Sclater, 1931)	7340620	Artisornis moreaui (W.L.Sclater, 1931)	57	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cisticolidae	9293	Artisornis	7340619	Artisornis moreaui	7340620
7994100	Eurostopodus nigripennis E.P.Ramsay, 1882	7994100	Eurostopodus nigripennis E.P.Ramsay, 1882	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Eurostopodus	2497089	Eurostopodus nigripennis	7994100
8841297	Chloropicus pyrrhogaster	8841297	Chloropicus pyrrhogaster	632	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Chloropicus	4844732	Chloropicus pyrrhogaster	8841297
9092624	Pachycephala tenebrosa (Hartlaub & Finsch, 1868)	9092624	Pachycephala tenebrosa (Hartlaub & Finsch, 1868)	1174	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Pachycephala	5959160	Pachycephala tenebrosa	9092624
9362027	Mareca strepera (Linnaeus, 1758)	2498151	Anas strepera Linnaeus, 1758	1688286	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Anas	2498056	Anas strepera	2498151
9621766	Hapalocrex flaviventer (Boddaert, 1783)	2474640	Porzana flaviventer (Boddaert, 1783)	1124	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Porzana	2474604	Porzana flaviventer	2474640
2474844	Mesitornis variegatus (I.Geoffroy Saint-Hilaire, 1838)	2474844	Mesitornis variegatus (I.Geoffroy Saint-Hilaire, 1838)	288	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Mesitornithiformes	8617753	Mesitornithidae	5254	Mesitornis	2474843	Mesitornis variegatus	2474844
2477344	Neafrapus boehmi (Schalow, 1882)	2477344	Neafrapus boehmi (Schalow, 1882)	527	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Apodidae	2993	Neafrapus	2477343	Neafrapus boehmi	2477344
2480464	Henicopernis longicauda (Lesson & Garnot, 1828)	2480464	Henicopernis longicauda (Lesson & Garnot, 1828)	676	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Henicopernis	2480463	Henicopernis longicauda	2480464
2481907	Vultur gryphus Linnaeus, 1758	2481907	Vultur gryphus Linnaeus, 1758	19090	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Cathartidae	3242141	Vultur	2481906	Vultur gryphus	2481907
2482313	Aburria aburri (Lesson, 1828)	2482313	Aburria aburri (Lesson, 1828)	3997	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Galliformes	723	Cracidae	5237	Aburria	2482290	Aburria aburri	2482313
2482610	Crypsirina cucullata Jerdon, 1862	2482610	Crypsirina cucullata Jerdon, 1862	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Corvidae	5235	Crypsirina	2482609	Crypsirina cucullata	2482610
2484498	Heteralocha acutirostris (Gould, 1837)	2484498	Heteralocha acutirostris (Gould, 1837)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Callaeatidae	9698	Heteralocha	2484497	Heteralocha acutirostris	2484498
2485989	Phleocryptes melanops (Vieillot, 1817)	2485989	Phleocryptes melanops (Vieillot, 1817)	19300	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Phleocryptes	2485988	Phleocryptes melanops	2485989
2488203	Tangara cyanotis (P.L.Sclater, 1858)	2488203	Tangara cyanotis (P.L.Sclater, 1858)	896	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara cyanotis	2488203
2488242	Tangara xanthocephala (Tschudi, 1844)	2488242	Tangara xanthocephala (Tschudi, 1844)	12267	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara xanthocephala	2488242
2489331	Lophozosterops goodfellowi (Hartert, 1903)	2489331	Lophozosterops goodfellowi (Hartert, 1903)	320	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Lophozosterops	2489328	Lophozosterops goodfellowi	2489331
2492402	Cercomela melanura (Temminck, 1824)	6100847	Oenanthe melanura (Temminck, 1824)	3429	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Oenanthe	2492483	Oenanthe melanura	6100847
2492471	Cercotrichas paena (A.Smith, 1836)	5788857	Erythropygia paena A.Smith, 1836	2381	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Muscicapidae	9322	Erythropygia	4845640	Erythropygia paena	5788857
2493214	Hippolais polyglotta (Vieillot, 1817)	2493214	Hippolais polyglotta (Vieillot, 1817)	24070	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Acrocephalidae	6101019	Hippolais	2493213	Hippolais polyglotta	2493214
2493674	Nigrita luteifrons J.Verreaux & E.Verreaux, 1851	2493674	Nigrita luteifrons J.Verreaux & E.Verreaux, 1851	170	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Estrildidae	5709	Nigrita	2493672	Nigrita luteifrons	2493674
2496516	Dromococcyx pavoninus Pelzeln, 1870	2496516	Dromococcyx pavoninus Pelzeln, 1870	1732	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Dromococcyx	2496515	Dromococcyx pavoninus	2496516
2497000	Siphonorhis americana (Linnaeus, 1758)	2497000	Siphonorhis americana (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Caprimulgiformes	8510645	Caprimulgidae	5225	Siphonorhis	2496998	Siphonorhis americana	2497000
5230808	Woodfordia lacertosa (Murphy & Mathews, 1929)	5230808	Woodfordia lacertosa (Murphy & Mathews, 1929)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Zosteropidae	9359	Woodfordia	2489337	Woodfordia lacertosa	5230808
5231182	Batis senegalensis (Linnaeus, 1766)	5231182	Batis senegalensis (Linnaeus, 1766)	633	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Platysteiridae	9335	Batis	2492286	Batis senegalensis	5231182
5232357	Otus gurneyi (Tweeddale, 1879)	2497903	Mimizuku gurneyi (Tweeddale, 1879)	322	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Strigiformes	1450	Strigidae	9348	Mimizuku	2497902	Mimizuku gurneyi	2497903
6093350	Setophaga cerulea (A.Wilson, 1810)	6093350	Setophaga cerulea (A.Wilson, 1810)	82833	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga cerulea	6093350
6101099	Erythropitta arquata	6101099	Erythropitta arquata	352	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pittidae	9334	Erythropitta	4844013	Erythropitta arquata	6101099
7340545	Turdoides subrufa (Jerdon, 1839)	7340545	Turdoides subrufa (Jerdon, 1839)	9473	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Leiothrichidae	6101112	Turdoides	2493296	Turdoides subrufa	7340545
7951961	Cyanoderma erythropterum	7951961	Cyanoderma erythropterum	5196	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Timaliidae	3241609	Cyanoderma	3241615	Cyanoderma erythropterum	7951961
2474390	Fulica rufifrons Philippi & Landbeck, 1861	2474390	Fulica rufifrons Philippi & Landbeck, 1861	14857	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Gruiformes	1493	Rallidae	9342	Fulica	2474376	Fulica rufifrons	2474390
2475016	Turnix velox (Gould, 1841)	2475016	Turnix velox (Gould, 1841)	1710	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Turnicidae	9357	Turnix	2474964	Turnix velox	2475016
2476001	Ceratogymna elata (Temminck, 1831)	2476001	Ceratogymna elata (Temminck, 1831)	521	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Bucerotiformes	716	Bucerotidae	9720	Ceratogymna	2476000	Ceratogymna elata	2476001
